2026-05-27 17:32:37 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:32:37 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:39:36 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:39:36 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:39:58 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:39:58 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:40:16 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:40:16 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:40:37 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:40:37 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:40:57 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:40:57 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:42:17 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:42:17 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:42:41 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:42:41 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:43:08 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:43:08 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:43:18 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:43:19 | INFO     | app.main:lifespan:21 | Database connection check passed
2026-05-27 17:43:58 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:43:59 | INFO     | app.main:_create_tables:28 | Database tables created / verified successfully
2026-05-27 17:43:59 | INFO     | app.main:lifespan:42 | Database connection check passed
2026-05-27 17:44:17 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:44:17 | INFO     | app.main:_create_tables:28 | Database tables created / verified successfully
2026-05-27 17:44:17 | INFO     | app.main:lifespan:42 | Database connection check passed
2026-05-27 17:45:58 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:45:59 | INFO     | app.main:_create_tables:28 | Database tables created / verified successfully
2026-05-27 17:45:59 | INFO     | app.main:lifespan:74 | Database connection check passed
2026-05-27 17:46:09 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:46:09 | INFO     | app.main:_create_tables:28 | Database tables created / verified successfully
2026-05-27 17:46:09 | INFO     | app.main:_seed_admin:58 | Default admin created: admin@uniconnect.com
2026-05-27 17:46:09 | INFO     | app.main:lifespan:75 | Database connection check passed
2026-05-27 17:46:19 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:46:20 | INFO     | app.main:_create_tables:28 | Database tables created / verified successfully
2026-05-27 17:46:20 | INFO     | app.main:_seed_admin:60 | Admin account already exists: admin@uniconnect.com
2026-05-27 17:46:20 | INFO     | app.main:lifespan:75 | Database connection check passed
2026-05-27 17:47:27 | INFO     | app.repositories.user:update_user:132 | User updated: admin@uniconnect.com
2026-05-27 17:47:27 | INFO     | app.services.user:login_user:111 | User logged in successfully: admin@uniconnect.com
2026-05-27 17:49:44 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-27 17:49:44 | INFO     | app.main:_create_tables:28 | Database tables created / verified successfully
2026-05-27 17:49:44 | INFO     | app.main:_seed_admin:60 | Admin account already exists: admin@uniconnect.com
2026-05-27 17:49:44 | INFO     | app.main:lifespan:75 | Database connection check passed
2026-05-27 17:50:54 | WARNING  | app.core.security:decode_access_token:95 | Access token decode failed: Invalid header string: 'utf-8' codec can't decode byte 0xa9 in position 1: invalid start byte
2026-05-27 17:50:54 | WARNING  | app.core.security:decode_access_token:95 | Access token decode failed: Invalid header string: 'utf-8' codec can't decode byte 0xa9 in position 1: invalid start byte
2026-05-27 17:52:12 | INFO     | app.repositories.user:update_user:132 | User updated: admin@uniconnect.com
2026-05-27 17:52:12 | INFO     | app.services.user:login_user:111 | User logged in successfully: admin@uniconnect.com
2026-05-27 17:52:56 | INFO     | app.services.document:_save_file:156 | File saved: /app/uploads/c20ce78f-cd30-4e44-a9ed-b32ef354561a/c20ce78f-cd30-4e44-a9ed-b32ef354561a_Environmental Monitoring and Audit.pdf
2026-05-27 17:52:56 | INFO     | app.services.document:_extract_pdf_text:204 | PDF: text-based (31301 chars, 2236 avg/page) — PyPDF2 used
2026-05-27 17:52:56 | INFO     | app.repositories.document:create_document:48 | Document created: Environmental Monitoring and Audit.pdf (ID: fff91c9b-8621-401e-a082-1502ac68be04)
2026-05-27 17:52:56 | INFO     | app.services.document:upload_document:76 | Document uploaded: Environmental Monitoring and Audit.pdf (ID: fff91c9b-8621-401e-a082-1502ac68be04, text_len=31301)
2026-05-27 17:52:56 | INFO     | app.api.v1.documents:upload_document:59 | Document uploaded by admin 'admin@uniconnect.com': Environmental Monitoring and Audit.pdf
2026-05-27 17:52:56 | INFO     | app.repositories.document:update_document_status:109 | Document updated: fff91c9b-8621-401e-a082-1502ac68be04, status: processing
2026-05-27 17:52:56 | DEBUG    | app.services.chunking:split_text:29 | LangChain unavailable — using simple word splitter
2026-05-27 17:52:56 | INFO     | app.repositories.document_chunk:create_chunks:37 | Created 34 chunks for document fff91c9b-8621-401e-a082-1502ac68be04
2026-05-27 17:52:56 | INFO     | app.services.embeddings:__init__:33 | Embedding provider: Google Gemini (text-embedding-004 via REST v1)
